OptionID,QuestionID,SourceScoreID,ResponseOption,OptionScore,ItemScoringMode,ScoreGroupID,IsExclusionOption,DisplayOrder,IsActive
OPT-MS-019-04,MS-019,MS-019a,3,0.75,SingleResponse,SR-MS-019-MS-019A,False,40,True
OPT-MS-019-05,MS-019,MS-019a,4,1,SingleResponse,SR-MS-019-MS-019A,False,50,True
OPT-MS-020-01,MS-020,MS-020a,0,,SingleResponse,SR-MS-020-MS-020A,False,10,True
OPT-MS-020-02,MS-020,MS-020a,1,0.25,SingleResponse,SR-MS-020-MS-020A,False,20,True
OPT-MS-020-03,MS-020,MS-020a,2,0.5,SingleResponse,SR-MS-020-MS-020A,False,30,True
OPT-MS-020-04,MS-020,MS-020a,3,0.75,SingleResponse,SR-MS-020-MS-020A,False,40,True
OPT-MS-020-05,MS-020,MS-020a,4,1,SingleResponse,SR-MS-020-MS-020A,False,50,True
OPT-MS-021-01,MS-021,MS-021a,A thermostat is provided that has adjustable temperature controls,1,SingleResponse,SR-MS-021-MS-021A,False,10,True
OPT-MS-021-02,MS-021,MS-021a,A thermostat is provided that does not have adjustable temperature controls,0.5,SingleResponse,SR-MS-021-MS-021A,False,20,True
OPT-MS-021-03,MS-021,MS-021a,Only a temperature sensor is provided,0,SingleResponse,SR-MS-021-MS-021A,False,30,True
OPT-MS-021-04,MS-021,MS-021a,No thermostat or sensor is present in the space,0,SingleResponse,SR-MS-021-MS-021A,False,40,True
OPT-MS-022-01,MS-022,MS-022a,Yes,1,SingleResponse,SR-MS-022-MS-022A,False,10,True
OPT-MS-022-02,MS-022,MS-022a,No,0,SingleResponse,SR-MS-022-MS-022A,False,20,True
OPT-MS-022-03,MS-022,MS-022a,Unable to assess (note reason),,SingleResponse,SR-MS-022-MS-022A,True,30,True
OPT-MS-023-01,MS-023,MS-023i,Interior window,,Inventory,INV-MS-023-MS-023I,False,10,True
OPT-MS-023-02,MS-023,MS-023i,Sidelight,,Inventory,INV-MS-023-MS-023I,False,20,True
OPT-MS-023-03,MS-023,MS-023i,"Door panel (i.e., glass panel in the door)",,Inventory,INV-MS-023-MS-023I,False,30,True
OPT-MS-024-01,MS-024,MS-024a,Interior windows and doors with glass can be covered with a single movement,1,SingleResponse,SR-MS-024-MS-024A,False,10,True
OPT-MS-024-02,MS-024,MS-024b,Exterior windows and doors with glass can be covered with a single movement,1,SingleResponse,SR-MS-024-MS-024B,False,20,True
OPT-MS-024-03,MS-024,MS-024c,There is an area large enough for a full class to easily get out of sight to shelter-in-place (without needing to cover windows or doors with glass),1,SingleResponse,SR-MS-024-MS-024C,False,30,True
OPT-MS-024-04,MS-024,MS-024d,Interior door hardware is lockable from inside the space with a push button or thumb turn lock,1,SingleResponse,SR-MS-024-MS-024D,False,40,True
OPT-MS-025-01,MS-025,MS-025i,Individual student desks,,Inventory,INV-MS-025-MS-025I,False,10,True
OPT-MS-025-02,MS-025,MS-025i,Tables that seat multiple students,,Inventory,INV-MS-025-MS-025I,False,20,True
OPT-MS-025-03,MS-025,MS-025i,Height-adjustable student tables,,Inventory,INV-MS-025-MS-025I,False,30,True
OPT-MS-025-04,MS-025,MS-025i,Standing-height student worksurfaces,,Inventory,INV-MS-025-MS-025I,False,40,True
OPT-MS-025-05,MS-025,MS-025i,"Student desks with attached chair (i.e., combo units)",,Inventory,INV-MS-025-MS-025I,False,50,True
OPT-MS-025-06,MS-025,MS-025i,"Hard seating (e.g., standard chairs, stools)",,Inventory,INV-MS-025-MS-025I,False,60,True
OPT-MS-025-07,MS-025,MS-025i,"Active seating (e.g., wobble stools, rockers)",,Inventory,INV-MS-025-MS-025I,False,70,True
OPT-MS-025-08,MS-025,MS-025i,"Soft seating (e.g., bean bags, floor cushions)",,Inventory,INV-MS-025-MS-025I,False,80,True
OPT-MS-025-09,MS-025,MS-025i,"One or more mobile writing surfaces (i.e., mobile markerboards)",,Inventory,INV-MS-025-MS-025I,False,90,True
OPT-MS-025-10,MS-025,MS-025i,One or more mobile tackboards,,Inventory,INV-MS-025-MS-025I,False,100,True
OPT-MS-025-11,MS-025,MS-025i,One or more mobile monitors,,Inventory,INV-MS-025-MS-025I,False,110,True
OPT-MS-026-01,MS-026,MS-026a,"Most furniture can be moved by students or a single teacher (e.g., casters, lightweight pieces)",1,SingleResponse,SR-MS-026-MS-026A,False,10,True
OPT-MS-026-02,MS-026,MS-026a,"Some furniture is movable, some is heavy or fixed",0.5,SingleResponse,SR-MS-026-MS-026A,False,20,True
OPT-MS-026-03,MS-026,MS-026a,"Most furniture is heavy, fixed, or impractical to move",0,SingleResponse,SR-MS-026-MS-026A,False,30,True
OPT-MS-027-01,MS-027,MS-027a,Good - appears relatively new or has minimal wear,1,SingleResponse,SR-MS-027-MS-027A,False,10,True
OPT-MS-027-02,MS-027,MS-027a,"Fair - some furniture is noticeably worn or aging, but all is functional",0.5,SingleResponse,SR-MS-027-MS-027A,False,20,True
OPT-MS-027-03,MS-027,MS-027a,"Poor - some or all furniture is significantly worn, damaged, or not usable",0,SingleResponse,SR-MS-027-MS-027A,False,30,True
OPT-MS-028-01,MS-028,MS-028i,"Resilient flooring (e.g., vinyl, rubber)",,Inventory,INV-MS-028-MS-028I,False,10,True
OPT-MS-028-02,MS-028,MS-028i,Terrazzo,,Inventory,INV-MS-028-MS-028I,False,20,True
OPT-MS-028-03,MS-028,MS-028i,Polished concrete,,Inventory,INV-MS-028-MS-028I,False,30,True
OPT-MS-028-04,MS-028,MS-028i,"Carpet (i.e., not a loose rug)",,Inventory,INV-MS-028-MS-028I,False,40,True
OPT-MS-028-05,MS-028,MS-028i,Unable to assess (note reason),,Inventory,INV-MS-028-MS-028I,True,50,True
OPT-MS-029-01,MS-029,MS-029a,Direct access to a collaboration space,1,SingleResponse,SR-MS-029-MS-029A,False,10,True
OPT-MS-029-02,MS-029,MS-029a,Visibility into a collaboration space only,0.5,SingleResponse,SR-MS-029-MS-029A,False,20,True
OPT-MS-029-03,MS-029,MS-029a,Neither access nor visibility,0,SingleResponse,SR-MS-029-MS-029A,False,30,True
OPT-MS-029-04,MS-029,MS-029a,Unable to assess (note reason),,SingleResponse,SR-MS-029-MS-029A,True,40,True
OPT-MS-030-01,MS-030,MS-030a,"Extra wide opening >42"" (i.e. large single door, garage door, double door)",1,SingleResponse,SR-MS-030-MS-030A,False,10,True
OPT-MS-030-02,MS-030,MS-030a,Exterior door within the space,1,SingleResponse,SR-MS-030-MS-030A,False,20,True
OPT-MS-030-03,MS-030,MS-030a,Exterior door directly outside the space,0.5,SingleResponse,SR-MS-030-MS-030A,False,30,True
OPT-MS-030-04,MS-030,MS-030a,No exterior access,0,SingleResponse,SR-MS-030-MS-030A,False,40,True
OPT-MS-030-05,MS-030,MS-030a,Unable to assess (note reason),,SingleResponse,SR-MS-030-MS-030A,True,50,True
OPT-MS-031-01,MS-031,MS-031a,"Extra wide opening >42"" (i.e. large single door, garage door, double door)",1,SingleResponse,SR-MS-031-MS-031A,False,10,True
OPT-MS-031-02,MS-031,MS-031a,Exterior door within the space,0.66,SingleResponse,SR-MS-031-MS-031A,False,20,True
OPT-MS-031-03,MS-031,MS-031a,Exterior door directly outside the space,0.33,SingleResponse,SR-MS-031-MS-031A,False,30,True
OPT-MS-031-04,MS-031,MS-031a,No exterior access,0,SingleResponse,SR-MS-031-MS-031A,False,40,True
OPT-MS-031-05,MS-031,MS-031a,Unable to assess (note reason),,SingleResponse,SR-MS-031-MS-031A,True,50,True
OPT-MS-032-01,MS-032,MS-032i,Laptop storage or charging cart,,Inventory,INV-MS-032-MS-032I,False,10,True
OPT-MS-032-02,MS-032,MS-032i,Sink,,Inventory,INV-MS-032-MS-032I,False,20,True
OPT-MS-032-03,MS-032,MS-032i,PA speaker,,Inventory,INV-MS-032-MS-032I,False,30,True
OPT-MS-033-01,MS-033,MS-033a,Sink,1,SingleResponse,SR-MS-033-MS-033A,False,10,True
OPT-MS-033-02,MS-033,MS-033b,Floor Drain,1,SingleResponse,SR-MS-033-MS-033B,False,20,True
OPT-MS-033-03,MS-033,MS-033c,Emergency Eye Wash,1,SingleResponse,SR-MS-033-MS-033C,False,30,True
OPT-MS-034-01,MS-034,MS-034a,Exterior door within the space,1,SingleResponse,SR-MS-034-MS-034A,False,10,True
OPT-MS-034-02,MS-034,MS-034a,Exterior door directly outside the space,0.5,SingleResponse,SR-MS-034-MS-034A,False,20,True
OPT-MS-034-03,MS-034,MS-034a,Neither,0,SingleResponse,SR-MS-034-MS-034A,False,30,True
OPT-MS-034-04,MS-034,MS-034a,Unable to assess (note reason),,SingleResponse,SR-MS-034-MS-034A,True,40,True
OPT-OD-001-01,OD-001,OD-001a,Early childhood playground (PreK-K),1,SingleResponse,SR-OD-001-OD-001A,False,10,True
OPT-OD-001-02,OD-001,OD-001b,Elementary playground (1st-5th),1,SingleResponse,SR-OD-001-OD-001B,False,20,True
OPT-OD-001-03,OD-001,OD-001c,Cushioned play surfacing,1,SingleResponse,SR-OD-001-OD-001C,False,30,True
OPT-OD-001-04,OD-001,OD-001d,Buddy bench,1,SingleResponse,SR-OD-001-OD-001D,False,40,True
OPT-OD-001-05,OD-001,OD-001e,Shade elements,1,SingleResponse,SR-OD-001-OD-001E,False,50,True
OPT-OD-001-06,OD-001,OD-001f,Shade trees,1,SingleResponse,SR-OD-001-OD-001F,False,60,True
OPT-OD-002-01,OD-002,OD-002c,Cushioned play surfacing,1,SingleResponse,SR-OD-002-OD-002C,False,10,True
OPT-OD-002-02,OD-002,OD-002d,Buddy bench,1,SingleResponse,SR-OD-002-OD-002D,False,20,True
OPT-OD-002-03,OD-002,OD-002e,Shade elements,1,SingleResponse,SR-OD-002-OD-002E,False,30,True
OPT-OD-002-04,OD-002,OD-002f,Shade trees,1,SingleResponse,SR-OD-002-OD-002F,False,40,True
OPT-OD-003-01,OD-003,OD-003a,Artwork,1,SingleResponse,SR-OD-003-OD-003A,False,10,True
OPT-OD-003-02,OD-003,OD-003b,Dry creek bed,1,SingleResponse,SR-OD-003-OD-003B,False,20,True
OPT-OD-003-03,OD-003,OD-003c,Educational signage,1,SingleResponse,SR-OD-003-OD-003C,False,30,True
OPT-OD-003-04,OD-003,OD-003d,Flexible seating,1,SingleResponse,SR-OD-003-OD-003D,False,40,True
OPT-OD-003-05,OD-003,OD-003e,Fixed seating,1,SingleResponse,SR-OD-003-OD-003E,False,50,True
OPT-OD-003-06,OD-003,OD-003f,Mulch planting bed,1,SingleResponse,SR-OD-003-OD-003F,False,60,True
OPT-OD-003-07,OD-003,OD-003g,Nature-based play,1,SingleResponse,SR-OD-003-OD-003G,False,70,True
OPT-OD-003-08,OD-003,OD-003h,Outdoor music,1,SingleResponse,SR-OD-003-OD-003H,False,80,True
OPT-OD-003-09,OD-003,OD-003j,Pollinator plantings,1,SingleResponse,SR-OD-003-OD-003J,False,90,True
OPT-OD-003-10,OD-003,OD-003k,Sensory path,1,SingleResponse,SR-OD-003-OD-003K,False,100,True
OPT-OD-003-11,OD-003,OD-003l,Storage / shed,1,SingleResponse,SR-OD-003-OD-003L,False,110,True
OPT-OD-003-12,OD-003,OD-003m,Synthetic turf surfacing,1,SingleResponse,SR-OD-003-OD-003M,False,120,True
OPT-OD-003-13,OD-003,OD-003n,Worktables,1,SingleResponse,SR-OD-003-OD-003N,False,130,True
OPT-OD-004-01,OD-004,OD-004a,Early childhood playground,1,SingleResponse,SR-OD-004-OD-004A,False,10,True
OPT-OD-004-02,OD-004,OD-004b,Elementary playground,1,SingleResponse,SR-OD-004-OD-004B,False,20,True
OPT-OD-005-01,OD-005,OD-005a,Early childhood playground,1,SingleResponse,SR-OD-005-OD-005A,False,10,True
OPT-OD-005-02,OD-005,OD-005b,Elementary playground,1,SingleResponse,SR-OD-005-OD-005B,False,20,True
OPT-OD-006-01,OD-006,OD-006a,Early childhood playground,1,SingleResponse,SR-OD-006-OD-006A,False,10,True
OPT-OD-006-02,OD-006,OD-006b,Elementary playground,1,SingleResponse,SR-OD-006-OD-006B,False,20,True
OPT-OD-007-01,OD-007,OD-007i,Slides,,Inventory,INV-OD-007-OD-007I,False,10,True
OPT-OD-007-02,OD-007,OD-007i,Independent swings,,Inventory,INV-OD-007-OD-007I,False,20,True
OPT-OD-007-03,OD-007,OD-007i,Ropes and/or climbing structures,,Inventory,INV-OD-007-OD-007I,False,30,True
OPT-OD-007-04,OD-007,OD-007i,Spinning equipment,,Inventory,INV-OD-007-OD-007I,False,40,True
OPT-OD-007-05,OD-007,OD-007i,Swaying equipment,,Inventory,INV-OD-007-OD-007I,False,50,True
OPT-OD-007-06,OD-007,OD-007i,"Musical instrument equipment (e.g., percussion play)",,Inventory,INV-OD-007-OD-007I,False,60,True
OPT-OD-007-07,OD-007,OD-007i,Balancing and/or jumping equipment,,Inventory,INV-OD-007-OD-007I,False,70,True
OPT-OD-008-01,OD-008,OD-008i,Slides,,Inventory,INV-OD-008-OD-008I,False,10,True
OPT-OD-008-02,OD-008,OD-008i,Independent swings,,Inventory,INV-OD-008-OD-008I,False,20,True
OPT-OD-008-03,OD-008,OD-008i,Ropes and/or climbing structures,,Inventory,INV-OD-008-OD-008I,False,30,True
OPT-OD-008-04,OD-008,OD-008i,Spinning equipment,,Inventory,INV-OD-008-OD-008I,False,40,True
OPT-OD-008-05,OD-008,OD-008i,Swaying equipment,,Inventory,INV-OD-008-OD-008I,False,50,True
OPT-OD-008-06,OD-008,OD-008i,"Musical instrument equipment (e.g., percussion play)",,Inventory,INV-OD-008-OD-008I,False,60,True
OPT-OD-008-07,OD-008,OD-008i,Balancing and/or jumping equipment,,Inventory,INV-OD-008-OD-008I,False,70,True
OPT-OD-009-01,OD-009,OD-009a,Grassy hills or landforms,1,SingleResponse,SR-OD-009-OD-009A,False,10,True
OPT-OD-009-02,OD-009,OD-009b,Rock-climbing or boulder-play elements,1,SingleResponse,SR-OD-009-OD-009B,False,20,True
OPT-OD-009-03,OD-009,OD-009c,"Logs, stumps, or natural balancing elements",1,SingleResponse,SR-OD-009-OD-009C,False,30,True
OPT-OD-010-01,OD-010,OD-010a,Asphalt surface,1,SingleResponse,SR-OD-010-OD-010A,False,10,True
OPT-OD-010-02,OD-010,OD-010b,Poured-in-place rubber surface,1,SingleResponse,SR-OD-010-OD-010B,False,20,True
OPT-OD-010-03,OD-010,OD-010c,Shade elements,1,SingleResponse,SR-OD-010-OD-010C,False,30,True
OPT-OD-010-04,OD-010,OD-010d,Basketball hoops,1,SingleResponse,SR-OD-010-OD-010D,False,40,True
OPT-OD-010-05,OD-010,OD-010e,Funnel ball equipment,1,SingleResponse,SR-OD-010-OD-010E,False,50,True
OPT-OD-010-06,OD-010,OD-010f,Tetherball equipment,1,SingleResponse,SR-OD-010-OD-010F,False,60,True
OPT-OD-010-07,OD-010,OD-010g,Four-square courts or markings,1,SingleResponse,SR-OD-010-OD-010G,False,70,True
OPT-OD-010-08,OD-010,OD-010h,Other (please note),,SingleResponse,SR-OD-010-OD-010H,False,80,True
OPT-OD-011-01,OD-011,OD-011a,Artwork,,Inventory,INV-OD-011-OD-011A,False,10,True
OPT-OD-011-02,OD-011,OD-011b,Buddy bench,,Inventory,INV-OD-011-OD-011B,False,20,True
OPT-OD-011-03,OD-011,OD-011c,Educational signage,,Inventory,INV-OD-011-OD-011C,False,30,True
OPT-OD-011-04,OD-011,OD-011d,Flexible seating,,Inventory,INV-OD-011-OD-011D,False,40,True
OPT-OD-011-05,OD-011,OD-011e,Fixed seating,,Inventory,INV-OD-011-OD-011E,False,50,True
OPT-OD-011-06,OD-011,OD-011f,Shade trees,,Inventory,INV-OD-011-OD-011F,False,60,True
OPT-OD-011-07,OD-011,OD-011g,Storage / shed,,Inventory,INV-OD-011-OD-011G,False,70,True
OPT-OD-011-08,OD-011,OD-011h,Theming,,Inventory,INV-OD-011-OD-011H,False,80,True
OPT-OD-012-01,OD-012,OD-012a,Yes,1,SingleResponse,SR-OD-012-OD-012A,False,10,True
OPT-OD-012-02,OD-012,OD-012a,No,0,SingleResponse,SR-OD-012-OD-012A,False,20,True
OPT-OD-012-03,OD-012,OD-012a,Unable to assess (note reason),,SingleResponse,SR-OD-012-OD-012A,True,30,True
OPT-OD-013-01,OD-013,OD-013a,Natural grass lawn,1,Composite,CMP-OD-013-OD-013A,False,10,True
OPT-OD-013-02,OD-013,OD-013a,Synthetic turf surfacing,1,Composite,CMP-OD-013-OD-013A,False,20,True
OPT-OD-013-03,OD-013,OD-013b,Shade trees,1,SingleResponse,SR-OD-013-OD-013B,False,30,True
OPT-OD-013-04,OD-013,OD-013c,Exercise trail,1,SingleResponse,SR-OD-013-OD-013C,False,40,True
OPT-OD-013-05,OD-013,OD-013d,Flexible seating,1,Composite,CMP-OD-013-OD-013D,False,50,True
OPT-OD-013-06,OD-013,OD-013d,"Play structures (e.g., soccer goals)",1,Composite,CMP-OD-013-OD-013D,False,60,True
OPT-OD-014-01,OD-014,OD-014a,Early childhood playground area,1,SingleResponse,SR-OD-014-OD-014A,False,10,True
OPT-OD-014-02,OD-014,OD-014b,Elementary playground area,1,SingleResponse,SR-OD-014-OD-014B,False,20,True
OPT-OD-014-03,OD-014,OD-014c,Hard play area,1,SingleResponse,SR-OD-014-OD-014C,False,30,True
OPT-OD-015-01,OD-015,OD-015a,Yes,1,SingleResponse,SR-OD-015-OD-015A,False,10,True
OPT-OD-015-02,OD-015,OD-015a,No,,SingleResponse,SR-OD-015-OD-015A,False,20,True
OPT-OD-015-03,OD-015,OD-015a,Unable to assess (note reason),,SingleResponse,SR-OD-015-OD-015A,True,30,True
OPT-OD-016-01,OD-016,OD-016a,Yes,1,SingleResponse,SR-OD-016-OD-016A,False,10,True
OPT-OD-016-02,OD-016,OD-016b,No,0,SingleResponse,SR-OD-016-OD-016B,False,20,True
OPT-OD-016-03,OD-016,OD-016c,Unable to assess (note reason),,SingleResponse,SR-OD-016-OD-016C,True,30,True
OPT-OD-017-01,OD-017,OD-017a,Early childhood playground area,1,SingleResponse,SR-OD-017-OD-017A,False,10,True
OPT-OD-017-02,OD-017,OD-017b,Elementary playground area,1,SingleResponse,SR-OD-017-OD-017B,False,20,True
OPT-OD-017-03,OD-017,OD-017c,Hard play area,1,SingleResponse,SR-OD-017-OD-017C,False,30,True
OPT-OD-017-04,OD-017,OD-017d,Play field,1,SingleResponse,SR-OD-017-OD-017D,False,40,True
OPT-OD-018-01,OD-018,OD-018a,Hard play area,1,SingleResponse,SR-OD-018-OD-018A,False,10,True
OPT-OD-018-02,OD-018,OD-018b,Play field,1,SingleResponse,SR-OD-018-OD-018B,False,20,True
OPT-OD-019-01,OD-019,OD-019a,Yes,1,SingleResponse,SR-OD-019-OD-019A,False,10,True
OPT-OD-019-02,OD-019,OD-019a,No,,SingleResponse,SR-OD-019-OD-019A,False,20,True
OPT-OD-019-03,OD-019,OD-019a,Unable to assess (note reason),,SingleResponse,SR-OD-019-OD-019A,True,30,True
OPT-OD-020-01,OD-020,OD-020a,Good - directly adjacent to the gym,1,SingleResponse,SR-OD-020-OD-020A,False,10,True
OPT-OD-020-02,OD-020,OD-020a,Fair - within approx. 150 feet of the gym,0.5,SingleResponse,SR-OD-020-OD-020A,False,20,True
OPT-OD-020-03,OD-020,OD-020a,Poor - more than approx. 150 feet from the gym,0,SingleResponse,SR-OD-020-OD-020A,False,30,True
OPT-OD-020-04,OD-020,OD-020a,Unable to assess (note reason),,SingleResponse,SR-OD-020-OD-020A,True,40,True
OPT-OD-021-01,OD-021,OD-021a,Outdoor studio(s),1,SingleResponse,SR-OD-021-OD-021A,False,10,True
OPT-OD-021-02,OD-021,OD-021b,Nature trail,1,SingleResponse,SR-OD-021-OD-021B,False,20,True
OPT-OD-021-03,OD-021,OD-021i,Domestic animal habitat,,Inventory,INV-OD-021-OD-021I,False,30,True
OPT-OD-021-04,OD-021,OD-021shared1,Produce garden,1,Composite,CMP-OD-021-OD-021SHARED,False,40,True
OPT-OD-021-05,OD-021,OD-021shared1,Habitat garden,1,Composite,CMP-OD-021-OD-021SHARED,False,50,True
OPT-OD-021-06,OD-021,OD-021f,Green stormwater infrastructure,1,SingleResponse,SR-OD-021-OD-021F,False,60,True
OPT-OD-022-01,OD-022,OD-022a,Seating for at least 30 students (incl. seat walls),1,SingleResponse,SR-OD-022-OD-022A,False,10,True
OPT-OD-022-02,OD-022,OD-022b,Shade elements,1,SingleResponse,SR-OD-022-OD-022B,False,20,True
OPT-OD-022-03,OD-022,OD-022c,Writable surfaces,1,SingleResponse,SR-OD-022-OD-022C,False,30,True
OPT-OD-023-01,OD-023,OD-023a,Amphitheater or tiered gathering area,1,SingleResponse,SR-OD-023-OD-023A,False,10,True
OPT-OD-023-02,OD-023,OD-023b,Artwork,1,SingleResponse,SR-OD-023-OD-023B,False,20,True
OPT-OD-023-03,OD-023,OD-023c,Dry creek bed,1,SingleResponse,SR-OD-023-OD-023C,False,30,True
OPT-OD-023-04,OD-023,OD-023d,Educational signage,1,SingleResponse,SR-OD-023-OD-023D,False,40,True
OPT-OD-023-05,OD-023,OD-023e,Hardscape learning surface,1,SingleResponse,SR-OD-023-OD-023E,False,50,True
OPT-OD-023-06,OD-023,OD-023f,Learning pond or water feature,1,SingleResponse,SR-OD-023-OD-023F,False,60,True
OPT-OD-023-07,OD-023,OD-023g,Mulch planting beds,1,SingleResponse,SR-OD-023-OD-023G,False,70,True
OPT-OD-023-08,OD-023,OD-023h,Natural grass lawn,1,SingleResponse,SR-OD-023-OD-023H,False,80,True
OPT-OD-023-09,OD-023,OD-023j,Pollinator plantings,1,SingleResponse,SR-OD-023-OD-023J,False,90,True
OPT-OD-023-10,OD-023,OD-023k,Projection surface,1,SingleResponse,SR-OD-023-OD-023K,False,100,True
OPT-OD-023-11,OD-023,OD-023l,Sensory path,1,SingleResponse,SR-OD-023-OD-023L,False,110,True
OPT-OD-023-12,OD-023,OD-023m,Shade trees,1,SingleResponse,SR-OD-023-OD-023M,False,120,True
OPT-OD-023-13,OD-023,OD-023n,Storage / shed,1,SingleResponse,SR-OD-023-OD-023N,False,130,True
OPT-OD-023-14,OD-023,OD-023o,Synthetic turf surfacing,1,SingleResponse,SR-OD-023-OD-023O,False,140,True
OPT-OD-023-15,OD-023,OD-023p,Theming,1,SingleResponse,SR-OD-023-OD-023P,False,150,True
OPT-OD-023-16,OD-023,OD-023q,Worktables,1,SingleResponse,SR-OD-023-OD-023Q,False,160,True
OPT-OD-023-17,OD-023,OD-023r,Observation area,1,SingleResponse,SR-OD-023-OD-023R,False,170,True
OPT-OD-024-01,OD-024,OD-024a,Power outlets,1,SingleResponse,SR-OD-024-OD-024A,False,10,True
OPT-OD-024-02,OD-024,OD-024b,Wi-Fi access via a nearby wireless access point (WAP),1,SingleResponse,SR-OD-024-OD-024B,False,20,True
OPT-OD-025-01,OD-025,OD-025a,Composting bin,,Inventory,INV-OD-025-OD-025A,False,10,True
OPT-OD-025-02,OD-025,OD-025b,Storage / shed,,Inventory,INV-OD-025-OD-025B,False,20,True
OPT-OD-025-03,OD-025,OD-025c,Raised garden beds,,Inventory,INV-OD-025-OD-025C,False,30,True
OPT-OD-025-04,OD-025,OD-025d,Seating (flexible or fixed),,Inventory,INV-OD-025-OD-025D,False,40,True
OPT-OD-026-01,OD-026,OD-026a,Educational signage,1,SingleResponse,SR-OD-026-OD-026A,False,10,True
OPT-OD-026-02,OD-026,OD-026b,Garden path,1,SingleResponse,SR-OD-026-OD-026B,False,20,True
OPT-OD-026-03,OD-026,OD-026c,Greenhouse,1,SingleResponse,SR-OD-026-OD-026C,False,30,True
OPT-OD-026-04,OD-026,OD-026d,Hardscape (concrete or pavers),1,SingleResponse,SR-OD-026-OD-026D,False,40,True
OPT-OD-026-05,OD-026,OD-026e,Mulch planting beds,1,SingleResponse,SR-OD-026-OD-026E,False,50,True
OPT-OD-026-06,OD-026,OD-026f,Outdoor sinks,1,SingleResponse,SR-OD-026-OD-026F,False,60,True
OPT-OD-026-07,OD-026,OD-026g,Pollinator plantings,1,SingleResponse,SR-OD-026-OD-026G,False,70,True
OPT-OD-026-08,OD-026,OD-026h,Soft walking paths,1,SingleResponse,SR-OD-026-OD-026H,False,80,True
OPT-OD-026-09,OD-026,OD-026j,Worktables (potting tables),1,SingleResponse,SR-OD-026-OD-026J,False,90,True
OPT-OD-027-01,OD-027,OD-027a,Educational signage,1,SingleResponse,SR-OD-027-OD-027A,False,10,True
OPT-OD-027-02,OD-027,OD-027b,Fixed seating,1,SingleResponse,SR-OD-027-OD-027B,False,20,True
OPT-OD-027-03,OD-027,OD-027c,Pollinator plantings,1,SingleResponse,SR-OD-027-OD-027C,False,30,True
OPT-OD-027-04,OD-027,OD-027d,Wildlife habitat,1,SingleResponse,SR-OD-027-OD-027D,False,40,True
OPT-OD-028-01,OD-028,OD-028a,Flexible seating,1,SingleResponse,SR-OD-028-OD-028A,False,10,True
OPT-OD-028-02,OD-028,OD-028b,Hardscape,1,SingleResponse,SR-OD-028-OD-028B,False,20,True
OPT-OD-028-03,OD-028,OD-028c,Garden path,1,SingleResponse,SR-OD-028-OD-028C,False,30,True
OPT-OD-028-04,OD-028,OD-028d,Learning pond or water feature,1,SingleResponse,SR-OD-028-OD-028D,False,40,True
OPT-OD-028-05,OD-028,OD-028e,Mulch planting beds,1,SingleResponse,SR-OD-028-OD-028E,False,50,True
OPT-OD-028-06,OD-028,OD-028f,Sensory path,1,SingleResponse,SR-OD-028-OD-028F,False,60,True
OPT-OD-028-07,OD-028,OD-028g,Shade elements or understory trees,1,SingleResponse,SR-OD-028-OD-028G,False,70,True
OPT-OD-028-08,OD-028,OD-028h,Soft walking paths,1,SingleResponse,SR-OD-028-OD-028H,False,80,True
OPT-OD-028-09,OD-028,OD-028j,Worktables,1,SingleResponse,SR-OD-028-OD-028J,False,90,True
OPT-OD-029-01,OD-029,OD-029a,Livestock enclosure,1,SingleResponse,SR-OD-029-OD-029A,False,10,True
OPT-OD-029-02,OD-029,OD-029b,Shade elements,1,Composite,CMP-OD-029-OD-029B,False,20,True
OPT-OD-029-03,OD-029,OD-029b,Shade trees,1,Composite,CMP-OD-029-OD-029B,False,30,True
OPT-OD-029-04,OD-029,OD-029c,Storage / shed,1,SingleResponse,SR-OD-029-OD-029C,False,40,True
OPT-OD-030-01,OD-030,OD-030a,Educational signage,1,SingleResponse,SR-OD-030-OD-030A,False,10,True
OPT-OD-030-02,OD-030,OD-030b,Flexible seating,1,SingleResponse,SR-OD-030-OD-030B,False,20,True
OPT-OD-030-03,OD-030,OD-030c,Hardscape,1,SingleResponse,SR-OD-030-OD-030C,False,30,True
OPT-OD-030-04,OD-030,OD-030d,Outdoor sink,1,SingleResponse,SR-OD-030-OD-030D,False,40,True
OPT-OD-030-05,OD-030,OD-030e,Paddocks,1,SingleResponse,SR-OD-030-OD-030E,False,50,True
OPT-OD-030-06,OD-030,OD-030f,Pollinator plantings,1,SingleResponse,SR-OD-030-OD-030F,False,60,True
OPT-OD-030-07,OD-030,OD-030g,Soft walking paths,1,SingleResponse,SR-OD-030-OD-030G,False,70,True
OPT-OD-030-08,OD-030,OD-030h,Troughs,1,SingleResponse,SR-OD-030-OD-030H,False,80,True
OPT-OD-030-09,OD-030,OD-030j,Worktables,1,SingleResponse,SR-OD-030-OD-030J,False,90,True
OPT-OD-030-10,OD-030,OD-030k,Writable surfaces,1,SingleResponse,SR-OD-030-OD-030K,False,100,True
OPT-OD-031-01,OD-031,OD-031a,Yes,1,SingleResponse,SR-OD-031-OD-031A,False,10,True
OPT-OD-031-02,OD-031,OD-031a,No,0,SingleResponse,SR-OD-031-OD-031A,False,20,True
OPT-OD-031-03,OD-031,OD-031a,Unable to assess (note reason),,SingleResponse,SR-OD-031-OD-031A,True,30,True
