QuestionID,LegacyQuestionID,SurveyID,SurveyFocusArea,ScoreFocusArea,SpaceTypeID,CategoryID,SubcategoryID,SchoolLevel,SourceSchoolLevel,QuestionText,Context,QuestionType,ScoringMode,QuestionWeight,WeightSource,DisplayOrder,IsRequired,IsActive,SourceSheet,SourceRow
DA-004,DA-004,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-DIGITAL-ARTS-STU-OCCUPANT-EXP-AESTHETICS-9B3D34E8,MS+HS,"MS, HS",Which of the following describe the color scheme in the space?,,SingleSelect,SingleResponse,6,Assumed,6490,True,True,Visual Arts,499
DA-005,DA-005,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-DIGITAL-ARTS-STU-OCCUPANT-EXP-OCCUPANT-COMFORT-71256688,MS+HS,"MS, HS",Are there exterior windows?,,YesNo,SingleResponse,12,Assumed,6500,True,True,Visual Arts,504
DA-006,DA-006,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-DIGITAL-ARTS-STU-OCCUPANT-EXP-OCCUPANT-COMFORT-71256688,MS+HS,"MS, HS",Select all that apply (exterior windows),,MultiSelect,MixedItemScoring,12,Assumed,6510,True,True,Visual Arts,508
DA-007,DA-007,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-DIGITAL-ARTS-STU-OCCUPANT-EXP-OCCUPANT-COMFORT-71256688,MS+HS,"MS, HS",What window coverings are provided on exterior windows?,,SingleSelect,SingleResponse,12,Assumed,6520,True,True,Visual Arts,511
DA-008,DA-008,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-AMENITIES,SUB-DIGITAL-ARTS-STU-AMENITIES-STORAGE-3B95250E,MS+HS,"MS, HS",Select all that apply (storage),,MultiSelect,Inventory,,Inventory,6530,True,True,Visual Arts,517
DA-009,DA-009,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-AMENITIES,SUB-DIGITAL-ARTS-STU-AMENITIES-STORAGE-3B95250E,MS+HS,"MS, HS",How sufficient does the storage appear for the space's program needs?,,SingleSelect,SingleResponse,9,Assumed,6540,True,True,Visual Arts,522
DA-010,DA-010,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-AMENITIES,SUB-DIGITAL-ARTS-STU-AMENITIES-DISPLAY-AND-PRESENTA-ACBA490B,MS+HS,"MS, HS","How much writable surface (e.g., markerboard) is provided, excluding glass? Include both fixed and mobile writable surfaces in your count.",,SingleSelect,SingleResponse,9,Assumed,6550,True,True,Visual Arts,527
DA-011,DA-011,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-AMENITIES,SUB-DIGITAL-ARTS-STU-AMENITIES-DISPLAY-AND-PRESENTA-ACBA490B,MS+HS,"MS, HS",Which built-in systems for displaying student work are provided?,,MultiSelect,Inventory,,Inventory,6560,True,True,Visual Arts,534
DA-012,DA-012,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-INFRASTRUCTURE,SUB-DIGITAL-ARTS-STU-INFRASTRUCTU-UTILITIES-AND-TECHNO-880347BB,MS+HS,"MS, HS","How many general-use outlets are provided? (Count each wall plate as one, regardless of the number of plugs.)",,SingleSelect,SingleResponse,12,Assumed,6570,True,True,Visual Arts,540
DA-013,DA-013,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-INFRASTRUCTURE,SUB-DIGITAL-ARTS-STU-INFRASTRUCTU-UTILITIES-AND-TECHNO-880347BB,MS+HS,"MS, HS",How many walls in the space have general-use outlets?,,SingleSelect,SingleResponse,12,Assumed,6580,True,True,Visual Arts,546
DA-014,DA-014,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-DIGITAL-ARTS-STU-OCCUPANT-EXP-OCCUPANT-COMFORT-71256688,MS+HS,"MS, HS",Select one (temperature control),,SingleSelect,SingleResponse,12,Assumed,6590,True,True,Visual Arts,552
DA-015,DA-015,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-DIGITAL-ARTS-STU-OCCUPANT-EXP-SAFETY-AND-SUPERVISI-FB600F6A,MS+HS,"MS, HS","Is visibility provided into the space from adjacent interior spaces (i.e., glass exists, even if currently covered)?",,YesNo,SingleResponse,12,Assumed,6600,True,True,Visual Arts,557
DA-016,DA-016,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-DIGITAL-ARTS-STU-OCCUPANT-EXP-SAFETY-AND-SUPERVISI-FB600F6A,MS+HS,"MS, HS",What type of visibility is provided into the space from adjacent interior spaces?,,MultiSelect,Inventory,,Inventory,6610,True,True,Visual Arts,561
DA-017,DA-017,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-DIGITAL-ARTS-STU-OCCUPANT-EXP-SAFETY-AND-SUPERVISI-FB600F6A,MS+HS,"MS, HS",Select all that apply (safety),,MultiSelect,MixedItemScoring,12,Assumed,6620,True,True,Visual Arts,565
DA-018,DA-018,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-AMENITIES,SUB-DIGITAL-ARTS-STU-AMENITIES-FURNITURE-AND-EQUIPM-624AA0E8,MS+HS,"MS, HS",How easily can the furniture be rearranged?,,SingleSelect,SingleResponse,12,Assumed,6630,True,True,Visual Arts,570
DA-019,DA-019,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-AMENITIES,SUB-DIGITAL-ARTS-STU-AMENITIES-FURNITURE-AND-EQUIPM-624AA0E8,MS+HS,"MS, HS","How varied are the seating options for students (i.e., seating beyond standard hard chairs, such as soft or active seating)?",,SingleSelect,SingleResponse,9,Assumed,6640,True,True,Visual Arts,574
DA-020,DA-020,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-AMENITIES,SUB-DIGITAL-ARTS-STU-AMENITIES-FURNITURE-AND-EQUIPM-624AA0E8,MS+HS,"MS, HS",Select all that apply (furniture),,MultiSelect,Inventory,,Inventory,6650,True,True,Visual Arts,579
DA-021,DA-021,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-AMENITIES,SUB-DIGITAL-ARTS-STU-AMENITIES-FURNITURE-AND-EQUIPM-624AA0E8,MS+HS,"MS, HS",What is the condition of the furniture?,,SingleSelect,SingleResponse,12,Assumed,6660,True,True,Visual Arts,588
DA-022,DA-022,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-INFRASTRUCTURE,SUB-DIGITAL-ARTS-STU-INFRASTRUCTU-FLOORING-AND-SURFACE-F1AAC264,MS+HS,"MS, HS",What type of flooring is in the space?,,SingleSelect,SingleResponse,6,Assumed,6670,True,True,Visual Arts,592
DA-023,DA-023,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-FUNCTION,SUB-DIGITAL-ARTS-STU-FUNCTION-ADJACENCY-AND-ACCESS-47A2EFD2,MS+HS,"MS, HS",What access does the space have to the exterior?,Supports outdoor learning opportunities,SingleSelect,SingleResponse,12,Assumed,6680,True,True,Visual Arts,600
DA-024,DA-024,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-FUNCTION,SUB-DIGITAL-ARTS-STU-FUNCTION-ADJACENCY-AND-ACCESS-47A2EFD2,MS+HS,"MS, HS",Does the exterior door provide access to an art patio or outdoor work area?,,YesNo,SingleResponse,12,Assumed,6690,True,True,Visual Arts,605
DA-025,DA-025,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-FUNCTION,SUB-DIGITAL-ARTS-STU-FUNCTION-AVAILABILITY-253A447D,MS+HS,"MS, HS",How many art gallery display areas are visible throughout the building?,"Dispersed exhibition/display areas for student artwork, not a dedicated room -- Ed Specs calls for four locations throughout the building",SingleSelect,SingleResponse,12,Assumed,6700,True,True,Visual Arts,609
DA-026,DA-026,SRV-STUDIOS,Studios,Studios,SPT-DIGITAL-ARTS-STUDIO,CAT-DIGITAL-ARTS-STUDI-FUNCTION,SUB-DIGITAL-ARTS-STU-FUNCTION-ADJACENCY-AND-ACCESS-47A2EFD2,MS+HS,"MS, HS",Does the space have direct access or close proximity to the Visual Arts Professional Learning Center?,,YesNo,SingleResponse,12,Assumed,6710,True,True,Visual Arts,613
TA-001,TA-001,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-FUNCTION,SUB-THEATER-ARTS-STU-FUNCTION-AVAILABILITY-2A80EB5C,MS+HS,MS+HS,Is there a dedicated Theater Arts studio?,,YesNo,SingleResponse,12,Assumed,6720,True,True,Performing Arts,3
TA-002,TA-002,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-FUNCTION,SUB-THEATER-ARTS-STU-FUNCTION-ADJACENCY-AND-ACCESS-255749BD,MS+HS,MS+HS,Is the Theater Arts Studio located in close proximity to the Stage?,,YesNo,SingleResponse,12,Assumed,6730,True,True,Performing Arts,7
TA-003,TA-003,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-FUNCTION,SUB-THEATER-ARTS-STU-FUNCTION-ADJACENCY-AND-ACCESS-255749BD,MS,MS,How many storage spaces are directly accessible from the theater arts studio?,,SingleSelect,SingleResponse,12,Assumed,6740,True,True,Performing Arts,12
TA-004,TA-004,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-FUNCTION,SUB-THEATER-ARTS-STU-FUNCTION-ADJACENCY-AND-ACCESS-255749BD,HS,HS,How many storage spaces are directly accessible from the theater arts studio?,,SingleSelect,SingleResponse,12,Assumed,6750,True,True,Performing Arts,16
TA-005,TA-005,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-INFRASTRUCTURE,SUB-THEATER-ARTS-STU-INFRASTRUCTU-UTILITIES-AND-TECHNO-9F04B7A4,MS+HS,MS+HS,Select all that apply (Lighting),,MultiSelect,MixedItemScoring,12,Assumed,6760,True,True,Performing Arts,19
TA-006,TA-006,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-AMENITIES,SUB-THEATER-ARTS-STU-AMENITIES-STORAGE-42670A89,MS+HS,MS+HS,Select all that apply (Storage),,MultiSelect,Inventory,,Inventory,6770,True,True,Performing Arts,23
TA-007,TA-007,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-AMENITIES,SUB-THEATER-ARTS-STU-AMENITIES-STORAGE-42670A89,MS+HS,MS+HS,How sufficient does the storage appear for the space's program needs?,,SingleSelect,SingleResponse,9,Assumed,6780,True,True,Performing Arts,29
TA-008,TA-008,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-AMENITIES,SUB-THEATER-ARTS-STU-AMENITIES-DISPLAY-AND-PRESENTA-4E83466B,MS+HS,MS+HS,"How much writable surface (e.g., markerboard) is provided, excluding glass? Include both fixed and mobile writable surfaces in your count.",,SingleSelect,SingleResponse,9,Assumed,6790,True,True,Performing Arts,34
TA-009,TA-009,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-AMENITIES,SUB-THEATER-ARTS-STU-AMENITIES-DISPLAY-AND-PRESENTA-4E83466B,MS+HS,MS+HS,Which built-in systems for displaying student work are provided?,,MultiSelect,Inventory,,Inventory,6800,True,True,Performing Arts,42
TA-010,TA-010,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-AMENITIES,SUB-THEATER-ARTS-STU-AMENITIES-DISPLAY-AND-PRESENTA-4E83466B,MS+HS,MS+HS,How much tackboard/tackwall/tackstrip is provided? Include both fixed and mobile surfaces.,,SingleSelect,SingleResponse,9,Assumed,6810,True,True,Performing Arts,48
TA-011,TA-011,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-INFRASTRUCTURE,SUB-THEATER-ARTS-STU-INFRASTRUCTU-UTILITIES-AND-TECHNO-9F04B7A4,MS+HS,MS+HS,"How many general-use outlets are provided? (Count each wall plate as one, regardless of the number of plugs.)",,SingleSelect,SingleResponse,12,Assumed,6820,True,True,Performing Arts,54
TA-012,TA-012,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-INFRASTRUCTURE,SUB-THEATER-ARTS-STU-INFRASTRUCTU-UTILITIES-AND-TECHNO-9F04B7A4,MS+HS,MS+HS,How many walls in the space have general-use outlets?,,SingleSelect,SingleResponse,12,Assumed,6830,True,True,Performing Arts,60
TA-013,TA-013,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-INFRASTRUCTURE,SUB-THEATER-ARTS-STU-INFRASTRUCTU-UTILITIES-AND-TECHNO-9F04B7A4,MS+HS,MS+HS,How many walls in the space have data outlets?,,SingleSelect,SingleResponse,12,Assumed,6840,True,True,Performing Arts,66
TA-014,TA-014,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-THEATER-ARTS-STU-OCCUPANT-EXP-OCCUPANT-COMFORT-033568FA,MS+HS,MS+HS,Select one (Temperature Control),,SingleSelect,SingleResponse,12,Assumed,6850,True,True,Performing Arts,72
TA-015,TA-015,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-THEATER-ARTS-STU-OCCUPANT-EXP-SAFETY-AND-SUPERVISI-D0266392,MS+HS,MS+HS,"Is visibility provided into the space from adjacent interior spaces (i.e., glass exists, even if currently covered)?",Supports supervision and learning on display,YesNo,SingleResponse,12,Assumed,6860,True,True,Performing Arts,77
TA-016,TA-016,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-THEATER-ARTS-STU-OCCUPANT-EXP-SAFETY-AND-SUPERVISI-D0266392,MS+HS,MS+HS,What type of visibility is provided into the space from adjacent interior spaces?,Identifies how supervision and visibility are achieved,MultiSelect,MixedItemScoring,12,Assumed,6870,True,True,Performing Arts,81
TA-017,TA-017,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-THEATER-ARTS-STU-OCCUPANT-EXP-SAFETY-AND-SUPERVISI-D0266392,MS+HS,MS+HS,Select all that apply (Safety),,MultiSelect,MixedItemScoring,12,Assumed,6880,True,True,Performing Arts,85
TA-018,TA-018,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-INFRASTRUCTURE,SUB-THEATER-ARTS-STU-INFRASTRUCTU-FLOORING-AND-SURFACE-89E31932,MS+HS,MS+HS,What type of flooring is in the space?,,SingleSelect,SingleResponse,6,Assumed,6890,True,True,Performing Arts,90
TA-019,TA-019,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-THEATER-ARTS-STU-OCCUPANT-EXP-AESTHETICS-66CDDDA4,MS+HS,MS+HS,Which of the following describe the color scheme in the space?,,SingleSelect,SingleResponse,6,Assumed,6900,True,True,Performing Arts,98
TA-020,TA-020,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-THEATER-ARTS-STU-OCCUPANT-EXP-OCCUPANT-COMFORT-033568FA,MS+HS,MS+HS,Are there exterior windows?,,YesNo,SingleResponse,12,Assumed,6910,True,True,Performing Arts,103
TA-021,TA-021,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-THEATER-ARTS-STU-OCCUPANT-EXP-OCCUPANT-COMFORT-033568FA,MS+HS,MS+HS,Select all that apply (Exterior Windows),,MultiSelect,MixedItemScoring,12,Assumed,6920,True,True,Performing Arts,107
TA-022,TA-022,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-THEATER-ARTS-STUDIO,CAT-THEATER-ARTS-STUDI-OCCUPANT-EXPERIENCE,SUB-THEATER-ARTS-STU-OCCUPANT-EXP-OCCUPANT-COMFORT-033568FA,MS+HS,MS+HS,What window coverings are provided on exterior windows?,,SingleSelect,SingleResponse,12,Assumed,6930,True,True,Performing Arts,110
AU-001,AU-001,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-FUNCTION,SUB-AUDITORIUM-FUNCTION-AVAILABILITY-12B650E9,HS,HS,Is there a dedicated Theater/Auditorium?,,YesNo,SingleResponse,12,Assumed,6940,True,True,Performing Arts,131
AU-002,AU-002,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-FUNCTION,SUB-AUDITORIUM-FUNCTION-ADJACENCY-AND-ACCESS-96C60E48,HS,HS,"Is the auditorium designed, accessed and located for community-wide use?",,YesNo,SingleResponse,12,Assumed,6950,True,True,Performing Arts,135
AU-003,AU-003,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-FUNCTION,SUB-AUDITORIUM-FUNCTION-LAYOUT-AND-FLEXIBILI-91EB60E6,HS,HS,Does the lobby serve as a pre/post function and intermission surge space?,,YesNo,SingleResponse,12,Assumed,6960,True,True,Performing Arts,139
AU-004,AU-004,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-OCCUPANT-EXPERIENCE,SUB-AUDITORIUM-OCCUPANT-EXP-CIRCULATION-AND-EGRE-14A1A304,HS,HS,Is there sufficient circulation space for a large number of learners in the Theater/Auditorium area?,,YesNo,SingleResponse,12,Assumed,6970,True,True,Performing Arts,143
AU-005,AU-005,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-FUNCTION,SUB-AUDITORIUM-FUNCTION-ADJACENCY-AND-ACCESS-96C60E48,HS,HS,Are both piano and riser storage spaces directly accessible from the stage and wing space?,,YesNo,SingleResponse,12,Assumed,6980,True,True,Performing Arts,147
AU-006,AU-006,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-FUNCTION,SUB-AUDITORIUM-FUNCTION-ADJACENCY-AND-ACCESS-96C60E48,HS,HS,Are related dressing areas in close proximity to the auditorium?,,YesNo,SingleResponse,12,Assumed,6990,True,True,Performing Arts,151
AU-007,AU-007,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-FUNCTION,SUB-AUDITORIUM-FUNCTION-ADJACENCY-AND-ACCESS-96C60E48,HS,HS,"Is Orchestra shell, dimmer room, concert equipment, and stagelighting storage space directly accessible from the stage and wing space?",,YesNo,SingleResponse,12,Assumed,7000,True,True,Performing Arts,155
AU-008,AU-008,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-FUNCTION,SUB-AUDITORIUM-FUNCTION-LAYOUT-AND-FLEXIBILI-91EB60E6,HS,HS,"The procenium opening has a minimum clearance  of 45'-0""?",,YesNo,SingleResponse,12,Assumed,7010,True,True,Performing Arts,159
AU-009,AU-009,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-FUNCTION,SUB-AUDITORIUM-FUNCTION-LAYOUT-AND-FLEXIBILI-91EB60E6,HS,HS,"The stage has a minimum depth of 30'-0"" plus 15'-0"" of back stage cross over?",,YesNo,SingleResponse,12,Assumed,7020,True,True,Performing Arts,163
AU-010,AU-010,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-AMENITIES,SUB-AUDITORIUM-AMENITIES-FURNITURE-AND-EQUIPM-98A91BD1,HS,HS,"Are there catwalks available to support front of house, mid-house, and follow spot functions?",,YesNo,SingleResponse,12,Assumed,7030,True,True,Performing Arts,167
AU-011,AU-011,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-AMENITIES,SUB-AUDITORIUM-AMENITIES-FURNITURE-AND-EQUIPM-98A91BD1,HS,HS,Does the stagehouse/flyloft accommodate rigging systems?,,YesNo,SingleResponse,9,Assumed,7040,True,True,Performing Arts,171
AU-012,AU-012,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-AMENITIES,SUB-AUDITORIUM-AMENITIES-FURNITURE-AND-EQUIPM-98A91BD1,HS,HS,Does the rigging sustem employ both manual and automatic/electric hoists with counterweights and a loading bridge?,,YesNo,SingleResponse,9,Assumed,7050,True,True,Performing Arts,175
AU-013,AU-013,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-OCCUPANT-EXPERIENCE,SUB-AUDITORIUM-OCCUPANT-EXP-OCCUPANT-COMFORT-DF188FFF,HS,HS,What type of acoustic treatment is in the room?,,MultiSelect,Inventory,,Inventory,7060,True,True,Performing Arts,179
AU-014,AU-014,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-AUDITORIUM,CAT-AUDITORIUM-OCCUPANT-EXPERIENCE,SUB-AUDITORIUM-OCCUPANT-EXP-OCCUPANT-COMFORT-DF188FFF,HS,HS,How many walls have acoustic treatment in the room,,SingleSelect,SingleResponse,12,Assumed,7070,True,True,Performing Arts,186
BB-001,BB-001,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-BLACK-BOX,CAT-BLACK-BOX-FUNCTION,SUB-BLACK-BOX-FUNCTION-AVAILABILITY-541675CC,HS,HS,Is there a dedicated Black Box?,,YesNo,SingleResponse,12,Assumed,7080,True,True,Performing Arts,211
BB-002,BB-002,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-BLACK-BOX,CAT-BLACK-BOX-FUNCTION,SUB-BLACK-BOX-FUNCTION-ADJACENCY-AND-ACCESS-2B3F6317,HS,HS,Is the Black Box located in close proximity to the Auditorium?,,YesNo,SingleResponse,12,Assumed,7090,True,True,Performing Arts,215
BB-003,BB-003,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-BLACK-BOX,CAT-BLACK-BOX-FUNCTION,SUB-BLACK-BOX-FUNCTION-ADJACENCY-AND-ACCESS-2B3F6317,HS,HS,Is the Black Box located in close proximity to the Scene Shop to support transport of backdrops and props?,,YesNo,SingleResponse,12,Assumed,7100,True,True,Performing Arts,220
BB-004,BB-004,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-BLACK-BOX,CAT-BLACK-BOX-FUNCTION,SUB-BLACK-BOX-FUNCTION-ADJACENCY-AND-ACCESS-2B3F6317,HS,HS,Is there direct access from the Black Box to the lobby to support after-hours performances?,,YesNo,SingleResponse,12,Assumed,7110,True,True,Performing Arts,225
BB-005,BB-005,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-BLACK-BOX,CAT-BLACK-BOX-FUNCTION,SUB-BLACK-BOX-FUNCTION-ADJACENCY-AND-ACCESS-2B3F6317,HS,HS,Is storage directly accessible from the Black Box?,,YesNo,SingleResponse,12,Assumed,7120,True,True,Performing Arts,229
BB-006,BB-006,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-BLACK-BOX,CAT-BLACK-BOX-INFRASTRUCTURE,SUB-BLACK-BOX-INFRASTRUCTU-UTILITIES-AND-TECHNO-7563C6DB,HS,HS,Select all that apply (Lighting),,MultiSelect,MixedItemScoring,12,Assumed,7130,True,True,Performing Arts,233
BB-007,BB-007,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-BLACK-BOX,CAT-BLACK-BOX-AMENITIES,SUB-BLACK-BOX-AMENITIES-STORAGE-41E14E35,HS,HS,Select all that apply (Storage),,MultiSelect,Inventory,,Inventory,7140,True,True,Performing Arts,237
BB-008,BB-008,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-BLACK-BOX,CAT-BLACK-BOX-AMENITIES,SUB-BLACK-BOX-AMENITIES-STORAGE-41E14E35,HS,HS,How sufficient does the storage appear for the space's program needs?,,SingleSelect,SingleResponse,9,Assumed,7150,True,True,Performing Arts,243
BB-009,BB-009,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-BLACK-BOX,CAT-BLACK-BOX-AMENITIES,SUB-BLACK-BOX-AMENITIES-DISPLAY-AND-PRESENTA-0EF5BA19,HS,HS,"How much writable surface (e.g., markerboard) is provided, excluding glass? Include both fixed and mobile writable surfaces in your count.",,SingleSelect,SingleResponse,9,Assumed,7160,True,True,Performing Arts,248
BB-010,BB-010,SRV-PERFORMING-ARTS,Performing Arts,Performing Arts,SPT-BLACK-BOX,CAT-BLACK-BOX-AMENITIES,SUB-BLACK-BOX-AMENITIES-DISPLAY-AND-PRESENTA-0EF5BA19,HS,HS,Which built-in systems for displaying student work are provided?,,MultiSelect,MixedItemScoring,9,Assumed,7170,True,True,Performing Arts,256
